,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price_m2,month,median_price_m2_by_month_zipcode_condition,status,buy_price,sell_price
3126,3126,191100810,2014-08-11,870000.0,5,2,2910,9525,2,0,4,2910,0,1968,1900,98040,47.5633,-122.218,983.168503937008,8,905.625,not buy,0.0,0.0
3127,3127,191100870,2014-08-05,838400.0,4,2,2620,9525,2,0,4,2620,0,1974,1900,98040,47.5631,-122.219,947.4580157480316,8,905.625,not buy,0.0,0.0
3128,3128,5453700020,2014-08-25,910000.0,3,2,2180,9865,1,0,4,1660,520,1966,1900,98040,47.5358,-122.235,992.9285352255448,8,905.625,not buy,0.0,0.0
3129,3129,5454200080,2014-08-11,968000.0,4,1,2630,9645,1,0,4,2630,0,1963,1900,98040,47.5459,-122.228,1080.306065318818,8,905.625,not buy,0.0,0.0
3130,3130,5450900010,2014-08-21,993500.0,4,2,4070,23321,2,0,4,4070,0,1968,1900,98040,47.5563,-122.219,458.5581235796064,8,905.625,buy,993500.0,0.0
3131,3131,8651200040,2014-08-14,950000.0,4,2,2790,15653,2,0,4,2790,0,1964,1900,98040,47.5477,-122.215,653.28052130582,8,905.625,not buy,0.0,0.0
3132,3132,7465900060,2015-02-05,425000.0,3,1,1010,5864,1,0,3,1010,0,1915,1900,98116,47.5733,-122.381,780.1330150068213,2,1441.9445213193883,buy,425000.0,0.0
3133,3133,151000075,2015-02-06,856000.0,3,2,2160,3920,2,0,3,2160,0,2014,1900,98116,47.5762,-122.415,2350.50612244898,2,1441.9445213193883,not buy,0.0,0.0
3134,3134,2391602350,2015-02-13,334000.0,1,1,670,5750,1,0,3,670,0,1942,2011,98116,47.5624,-122.394,625.248,2,1441.9445213193883,sell,334000.0,8291180.997586482
3135,3135,2391601380,2015-02-23,390000.0,3,2,1650,6250,1,0,3,1650,0,1910,1900,98116,47.5639,-122.4,671.6736,2,1441.9445213193883,sell,390000.0,9012153.258246176
3136,3136,9279700150,2015-02-12,1625000.0,4,3,4410,8112,3,0,3,3570,840,2003,1900,98116,47.5888,-122.392,2156.25,2,1441.9445213193883,not buy,0.0,0.0
3137,3137,2391600335,2015-02-03,804000.0,4,2,2620,5060,2,0,3,2620,0,2005,1900,98116,47.5634,-122.394,1710.3272727272729,2,1441.9445213193883,not buy,0.0,0.0
3138,3138,3902100150,2015-02-02,490000.0,5,2,2150,4500,1,0,3,2150,0,1938,1900,98116,47.5582,-122.388,1172.08,2,1441.9445213193883,not buy,0.0,0.0
3139,3139,9277200065,2015-02-26,616000.0,3,2,2900,5650,1,0,3,1520,1380,1959,1900,98116,47.5789,-122.396,1173.5617699115044,2,1441.9445213193883,not buy,0.0,0.0
3140,3140,9274200028,2015-02-19,386950.0,3,2,1070,1089,2,0,3,900,170,2009,1900,98116,47.5902,-122.387,3824.7289256198346,2,1441.9445213193883,not buy,0.0,0.0
3141,3141,2997800021,2015-02-19,475000.0,3,2,1310,1294,2,0,3,1180,130,2008,1900,98116,47.5773,-122.409,3951.236476043277,2,1441.9445213193883,not buy,0.0,0.0
3142,3142,1222000055,2014-11-23,180250.0,2,0,900,9600,1,0,3,900,0,1941,1900,98166,47.4604,-122.339,202.1053125,11,333.7683333333333,buy,180250.0,0.0
3143,3143,4337000335,2014-11-22,268750.0,4,1,800,8775,1,0,3,800,0,1943,1900,98166,47.48,-122.336,329.6666666666667,11,333.7683333333333,not buy,0.0,0.0
3144,3144,4338800370,2014-11-17,220000.0,3,1,1000,6020,1,0,3,1000,0,1944,1900,98166,47.4793,-122.346,393.3687707641196,11,333.7683333333333,not buy,0.0,0.0
3145,3145,1221000490,2014-11-13,305000.0,4,2,2470,1831,2,0,3,1970,500,2009,1900,98166,47.4645,-122.337,1793.0202075368652,11,333.7683333333333,not buy,0.0,0.0
3146,3146,6119700150,2014-11-12,765000.0,4,2,3140,16200,1,0,3,2570,570,1988,1900,98166,47.4363,-122.342,508.3,11,333.7683333333333,not buy,0.0,0.0
3147,3147,7631200310,2014-11-06,985000.0,2,2,2720,26761,2,1,3,2720,0,1990,1900,98166,47.4499,-122.376,396.193714734128,11,333.7683333333333,not buy,0.0,0.0
3148,3148,936000055,2014-11-19,519500.0,3,3,2390,19454,1,0,3,2390,0,2008,1900,98166,47.4545,-122.336,287.4420684692094,11,333.7683333333333,not buy,0.0,0.0
3149,3149,4276400030,2014-11-12,450000.0,3,2,2320,17688,1,0,3,2320,0,1952,1994,98166,47.4519,-122.363,273.8466757123473,11,333.7683333333333,not buy,0.0,0.0
3150,3150,2523039282,2014-11-21,250000.0,2,1,1420,21158,1,0,3,1420,0,1953,1900,98166,47.4594,-122.359,127.18593439833631,11,333.7683333333333,sell,250000.0,7061870.3966666665
3151,3151,4415600040,2014-11-29,226000.0,3,1,1520,7200,1,0,3,1030,490,1954,1900,98166,47.4527,-122.352,337.87,11,333.7683333333333,not buy,0.0,0.0
3152,3152,2968801510,2014-11-13,397950.0,4,1,2120,7620,2,0,3,2120,0,1971,2002,98166,47.457,-122.346,562.1435433070866,11,333.7683333333333,not buy,0.0,0.0
3153,3153,3541600450,2014-11-04,290000.0,4,1,2090,12750,1,0,3,1360,730,1967,1900,98166,47.4792,-122.357,244.8282352941177,11,333.7683333333333,not buy,0.0,0.0
3154,3154,4337600205,2014-11-12,129888.0,2,1,710,9900,1,0,3,710,0,1943,1900,98166,47.479,-122.339,141.22368,11,333.7683333333333,sell,129888.0,3304306.5
3155,3155,3746700120,2014-11-04,857326.0,3,3,3940,11632,2,0,3,3940,0,2014,1900,98166,47.438,-122.344,793.350848005502,11,333.7683333333333,not buy,0.0,0.0
3156,3156,6300000550,2014-07-17,464000.0,6,3,2300,3404,2,0,3,1600,700,1920,1994,98133,47.7067,-122.343,1467.2432432432431,7,722.9453022873802,not buy,0.0,0.0
3157,3157,6145601000,2014-07-11,429950.0,4,1,1760,7216,1,0,3,1090,670,1947,1900,98133,47.7041,-122.355,641.3500277161862,7,722.9453022873802,not buy,0.0,0.0
3158,3158,7276100282,2014-07-29,320000.0,3,1,2300,12000,1,0,3,1770,530,1942,1900,98133,47.7599,-122.343,287.04,7,722.9453022873802,sell,320000.0,8675343.627448563
3159,3159,6300500505,2014-07-14,359950.0,3,1,1400,4980,1,0,3,950,450,1943,1900,98133,47.7041,-122.34,778.0124096385542,7,722.9453022873802,not buy,0.0,0.0
3160,3160,1326039039,2014-07-29,334550.0,2,1,880,12000,1,0,3,880,0,1939,1900,98133,47.7436,-122.356,300.09135,7,722.9453022873802,sell,334550.0,8675343.627448563
3161,3161,7507500015,2014-07-30,442500.0,3,1,1800,8303,1,0,3,1200,600,1957,1900,98133,47.7693,-122.357,573.6565096952909,7,722.9453022873802,not buy,0.0,0.0
3162,3162,6145601810,2014-07-18,358803.0,2,1,1040,5765,1,0,3,1040,0,1944,1900,98133,47.7024,-122.346,669.9315684301821,7,722.9453022873802,not buy,0.0,0.0
3163,3163,1873400020,2014-07-03,340000.0,8,2,2790,6695,1,0,3,1470,1320,1977,1900,98133,47.7565,-122.331,546.6407766990292,7,722.9453022873802,not buy,0.0,0.0
3164,3164,1473200170,2014-07-29,305000.0,3,2,1260,1622,3,0,3,1260,0,2009,1900,98133,47.7325,-122.343,2024.056720098644,7,722.9453022873802,not buy,0.0,0.0
3165,3165,6145602125,2014-07-24,295000.0,3,1,830,3386,1,0,3,830,0,1942,1989,98133,47.7027,-122.355,937.7968103957472,7,722.9453022873802,not buy,0.0,0.0
3166,3166,3918400013,2014-07-01,337000.0,3,2,1460,941,3,0,3,1460,0,2006,1900,98133,47.7145,-122.356,3854.907545164718,7,722.9453022873802,not buy,0.0,0.0
3167,3167,173000140,2014-07-22,487000.0,3,1,1770,10125,2,0,3,1770,0,1944,1978,98133,47.7289,-122.353,517.7351111111111,7,722.9453022873802,not buy,0.0,0.0
3168,3168,1826049094,2014-07-16,426000.0,2,1,2230,11472,2,0,3,2230,0,1951,1900,98133,47.7372,-122.35,399.7092050209205,7,722.9453022873802,buy,426000.0,0.0
3169,3169,6141100320,2014-07-07,245000.0,2,1,1500,6685,1,0,3,1190,310,1926,1900,98133,47.7186,-122.354,394.4921465968586,7,722.9453022873802,buy,245000.0,0.0
3170,3170,1926049385,2014-07-29,559950.0,4,2,2650,7200,2,0,3,2250,400,1979,1900,98133,47.7317,-122.354,837.1252499999999,7,722.9453022873802,not buy,0.0,0.0
3171,3171,6150200180,2014-07-21,290000.0,2,1,850,6800,1,0,3,850,0,1948,1900,98133,47.7282,-122.337,459.0529411764706,7,722.9453022873802,buy,290000.0,0.0
3172,3172,7655900062,2014-07-28,305240.0,3,1,1300,9000,1,0,3,1300,0,1956,1900,98133,47.7352,-122.337,365.06704,7,722.9453022873802,buy,305240.0,0.0
3173,3173,2807100156,2014-07-03,295950.0,2,1,1190,6200,1,0,3,1190,0,1948,1900,98133,47.7634,-122.34,513.8073870967742,7,722.9453022873802,not buy,0.0,0.0
3174,3174,6300500545,2014-07-09,359000.0,3,1,1550,4980,1,0,3,1080,470,1978,1900,98133,47.7035,-122.34,775.9590361445782,7,722.9453022873802,not buy,0.0,0.0
3175,3175,6300000213,2014-07-03,255000.0,2,1,920,1598,2,0,3,920,0,1995,1900,98133,47.7081,-122.342,1717.659574468085,7,722.9453022873802,not buy,0.0,0.0
3176,3176,6450301835,2014-07-05,459500.0,3,1,1470,4950,1,0,3,1030,440,1984,1900,98133,47.7325,-122.337,999.2036363636364,7,722.9453022873802,not buy,0.0,0.0
3177,3177,8910500237,2014-07-26,350000.0,3,3,1210,941,2,0,3,1000,210,2002,1900,98133,47.7114,-122.356,4003.613177470776,7,722.9453022873802,not buy,0.0,0.0
3178,3178,1442300035,2014-07-02,355000.0,3,1,1730,7416,1,0,3,1730,0,1954,1900,98133,47.76,-122.349,515.2669902912621,7,722.9453022873802,not buy,0.0,0.0
3179,3179,6130500060,2014-07-21,370000.0,3,2,1650,1793,3,0,3,1650,0,2007,1900,98133,47.7107,-122.332,2221.2381483547124,7,722.9453022873802,not buy,0.0,0.0
3180,3180,2026049326,2014-07-07,500000.0,3,2,1720,3012,2,0,3,1720,0,2011,1900,98133,47.7312,-122.334,1786.8525896414342,7,722.9453022873802,not buy,0.0,0.0
3181,3181,2827100075,2014-07-27,286308.0,2,1,1220,1036,3,0,3,1220,0,2006,1900,98133,47.7348,-122.347,2974.7290656370656,7,722.9453022873802,not buy,0.0,0.0
3182,3182,2310030510,2015-04-22,320000.0,4,2,1550,7579,2,0,3,1550,0,1993,1900,98038,47.354,-122.047,454.47684391080617,4,612.3678541839271,not buy,0.0,0.0
3183,3183,5104530560,2015-04-01,208633.0,3,2,2040,3810,2,0,3,2040,0,2006,1900,98038,47.3537,-122.0,589.4292944881889,4,612.3678541839271,not buy,0.0,0.0
3184,3184,1545807610,2015-04-29,270500.0,3,2,1780,7848,1,0,3,1320,460,1978,1900,98038,47.3608,-122.056,371.00688073394497,4,612.3678541839271,buy,270500.0,0.0
3185,3185,1545804340,2015-04-09,240000.0,3,1,1760,6500,1,0,3,1150,610,1987,1900,98038,47.3647,-122.05,397.44,4,612.3678541839271,buy,240000.0,0.0
3186,3186,1442800370,2015-04-15,189950.0,2,1,1030,4188,1,0,3,1030,0,1981,1900,98038,47.3738,-122.057,488.20959885386816,4,612.3678541839271,not buy,0.0,0.0
3187,3187,8856971000,2015-04-06,245000.0,3,2,1600,4271,2,0,3,1600,0,2003,1900,98038,47.386,-122.036,617.4619527042847,4,612.3678541839271,not buy,0.0,0.0
3188,3188,1545804460,2015-04-01,294000.0,3,1,1530,9362,1,0,3,1530,0,1987,1900,98038,47.3643,-122.049,338.0277718436232,4,612.3678541839271,buy,294000.0,0.0
3189,3189,5104531580,2015-04-16,490000.0,4,3,3200,6420,2,0,3,3200,0,2006,1900,98038,47.3545,-122.001,821.5514018691589,4,612.3678541839271,not buy,0.0,0.0
3190,3190,9406450090,2015-04-08,293000.0,4,2,2360,6260,2,0,3,2360,0,1998,1900,98038,47.3882,-122.053,503.8102236421725,4,612.3678541839271,not buy,0.0,0.0
3191,3191,822069112,2015-04-23,1350000.0,4,4,5230,89298,2,0,3,5230,0,2002,1900,98038,47.4097,-122.063,162.7292884499093,4,612.3678541839271,sell,1350000.0,54683224.64291632
3192,3192,5104511730,2015-04-09,549950.0,4,2,3780,6800,2,0,3,3780,0,2004,1900,98038,47.3526,-122.012,870.5385,4,612.3678541839271,not buy,0.0,0.0
3193,3193,522079067,2015-04-08,649950.0,3,2,3310,387684,1,0,3,2160,1150,1919,1996,98038,47.4167,-121.936,18.045784195375614,4,612.3678541839271,sell,649950.0,237405219.18144158
3194,3194,2781250110,2015-04-28,360000.0,4,2,2640,7388,2,0,3,2640,0,2003,1900,98038,47.3505,-122.027,524.5046020573903,4,612.3678541839271,not buy,0.0,0.0
3195,3195,5104512070,2015-04-20,412000.0,4,3,2430,7242,2,0,3,2430,0,2003,1900,98038,47.3533,-122.015,612.3678541839271,4,612.3678541839271,not buy,0.0,0.0
3196,3196,6679000170,2015-04-14,310000.0,3,2,1670,4220,2,0,3,1670,0,2002,1900,98038,47.3834,-122.028,790.7203791469194,4,612.3678541839271,not buy,0.0,0.0
3197,3197,5104510190,2015-04-27,349000.0,4,2,1830,4694,2,0,3,1830,0,2003,1900,98038,47.3573,-122.016,800.3059224541969,4,612.3678541839271,not buy,0.0,0.0
3198,3198,9406540130,2015-04-03,489000.0,4,2,3910,8442,2,0,3,2710,1200,2000,1900,98038,47.3766,-122.027,623.501066098081,4,612.3678541839271,not buy,0.0,0.0
3199,3199,2215901650,2015-04-02,350000.0,4,2,2140,7095,2,0,3,2140,0,1992,1900,98038,47.3528,-122.057,530.9936575052855,4,612.3678541839271,not buy,0.0,0.0
3200,3200,2310040020,2015-04-09,365000.0,5,2,2260,7040,2,0,3,2260,0,1999,1900,98038,47.352,-122.038,558.0767045454545,4,612.3678541839271,not buy,0.0,0.0
3201,3201,5416500660,2015-04-30,426500.0,4,2,2960,4640,2,0,3,2960,0,2005,1900,98038,47.3597,-122.04,989.4064655172414,4,612.3678541839271,not buy,0.0,0.0
3202,3202,1545808370,2015-04-22,245000.0,3,2,1700,8100,1,0,3,1200,500,1980,1900,98038,47.3601,-122.046,325.5777777777778,4,612.3678541839271,buy,245000.0,0.0
3203,3203,2310010050,2015-04-30,274950.0,3,2,1570,8767,1,0,3,1180,390,1990,1900,98038,47.3568,-122.038,337.5797650279457,4,612.3678541839271,buy,274950.0,0.0
3204,3204,255370420,2015-04-02,318200.0,3,2,1990,3644,2,0,3,1990,0,2010,1900,98038,47.3531,-122.017,939.9299670691548,4,612.3678541839271,not buy,0.0,0.0
3205,3205,2781250100,2015-04-15,394000.0,3,2,2550,5349,2,0,3,2550,0,2004,1900,98038,47.3504,-122.026,792.861469433539,4,612.3678541839271,not buy,0.0,0.0
3206,3206,8857640040,2015-04-10,425000.0,4,2,2400,6053,2,0,3,2400,0,2001,1900,98038,47.3869,-122.033,755.7739963654386,4,612.3678541839271,not buy,0.0,0.0
3207,3207,2322069100,2015-04-09,453000.0,2,1,1680,17400,1,0,3,1680,0,1991,1900,98038,47.3836,-122.006,280.2351724137931,4,612.3678541839271,sell,453000.0,10655200.66280033
3208,3208,5104530220,2015-04-20,404000.0,3,2,2370,4324,2,0,3,2370,0,2006,1900,98038,47.3515,-121.999,1005.7021276595744,4,612.3678541839271,not buy,0.0,0.0
3209,3209,4142450490,2015-04-03,315000.0,3,2,1790,6452,2,0,3,1790,0,2004,1900,98038,47.3841,-122.042,525.5207687538748,4,612.3678541839271,not buy,0.0,0.0
3210,3210,2723069146,2015-04-24,660000.0,4,2,3170,186436,2,0,3,3170,0,2000,1900,98038,47.4475,-122.034,38.105516102040376,4,612.3678541839271,sell,660000.0,114167413.26263463
3211,3211,9406570350,2015-04-23,354000.0,4,2,2340,5420,2,0,3,2340,0,2003,1900,98038,47.3773,-122.029,703.0361623616236,4,612.3678541839271,not buy,0.0,0.0
3212,3212,9407150350,2015-04-10,308950.0,3,2,1600,6250,2,0,3,1600,0,1995,1900,98038,47.3675,-122.02,532.086048,4,612.3678541839271,not buy,0.0,0.0
3213,3213,9542840570,2015-04-01,305000.0,4,2,1620,4000,2,0,3,1620,0,2008,1900,98038,47.3661,-122.02,820.755,4,612.3678541839271,not buy,0.0,0.0
3214,3214,6699940320,2015-04-13,359900.0,4,2,2600,5188,2,0,3,2600,0,2005,1900,98038,47.3451,-122.04,746.7161912104857,4,612.3678541839271,not buy,0.0,0.0
3215,3215,6699940120,2015-04-30,356000.0,4,2,2470,5074,2,0,3,2470,0,2004,1900,98038,47.3457,-122.041,755.2195506503745,4,612.3678541839271,not buy,0.0,0.0
3216,3216,2310050040,2015-04-01,361500.0,4,2,1980,7334,2,0,3,1980,0,2003,1900,98038,47.3528,-122.041,530.5680392691573,4,612.3678541839271,not buy,0.0,0.0
3217,3217,9406700180,2015-04-16,419000.0,4,2,3190,4980,2,0,3,3190,0,2005,1900,98038,47.3657,-122.034,905.64578313253,4,612.3678541839271,not buy,0.0,0.0
3218,3218,2781250150,2015-04-23,445000.0,4,2,2990,6383,2,0,3,2990,0,2003,1900,98038,47.3499,-122.027,750.4276985743381,4,612.3678541839271,not buy,0.0,0.0
3219,3219,8857640210,2015-04-20,574000.0,4,2,2980,10179,2,0,3,2980,0,2003,1900,98038,47.3895,-122.033,606.9885057471264,4,612.3678541839271,not buy,0.0,0.0
3220,3220,3654800040,2015-04-24,295000.0,3,2,1570,6932,2,0,3,1570,0,1993,1900,98038,47.3902,-122.049,458.07559145989615,4,612.3678541839271,not buy,0.0,0.0
3221,3221,3303860460,2015-04-15,499000.0,4,2,3100,5700,2,0,3,3100,0,2011,1900,98038,47.3696,-122.058,942.322105263158,4,612.3678541839271,not buy,0.0,0.0
3222,3222,705710290,2015-04-20,361500.0,4,2,2190,6740,2,0,3,2190,0,1995,1900,98038,47.3804,-122.027,577.327299703264,4,612.3678541839271,not buy,0.0,0.0
3223,3223,9542830050,2015-04-22,355000.0,4,2,2150,3600,2,0,3,2150,0,2010,1900,98038,47.3658,-122.019,1061.45,4,612.3678541839271,not buy,0.0,0.0
3224,3224,3303860630,2015-04-27,454450.0,4,3,2810,6000,2,0,3,2810,0,2007,1900,98038,47.3689,-122.057,815.2832999999999,4,612.3678541839271,not buy,0.0,0.0
3225,3225,2722069077,2015-04-09,430000.0,3,2,2075,39553,1,0,3,2075,0,2012,1900,98038,47.3601,-122.032,117.02070639395242,4,612.3678541839271,sell,430000.0,24220985.736536868
3226,3226,255460240,2015-04-23,398096.0,3,2,2370,5321,2,0,3,2370,0,2014,1900,98038,47.37,-122.019,805.3195534673932,4,612.3678541839271,not buy,0.0,0.0
3227,3227,3023000410,2015-04-30,405000.0,5,2,2400,4900,2,0,3,2400,0,2011,1900,98038,47.355,-122.057,889.6775510204081,4,612.3678541839271,not buy,0.0,0.0
3228,3228,2781230080,2015-04-08,431000.0,4,2,3040,6000,2,0,3,3040,0,2007,1900,98038,47.3473,-122.03,773.214,4,612.3678541839271,not buy,0.0,0.0
3229,3229,1025049114,2014-07-17,625504.0,3,2,1270,1566,2,0,3,1060,210,2014,1900,98105,47.6647,-122.284,4299.4412873563215,7,2133.2290909090907,not buy,0.0,0.0
3230,3230,3179100435,2014-07-15,641000.0,2,1,1420,5332,1,0,3,1070,350,1953,1900,98105,47.6694,-122.275,1294.0217554388598,7,2133.2290909090907,buy,641000.0,0.0
3231,3231,2218000335,2014-07-07,530000.0,3,1,1320,2500,1,0,3,870,450,1918,1900,98105,47.6681,-122.305,2281.968,7,2133.2290909090907,not buy,0.0,0.0
3232,3232,2985800070,2014-07-25,549995.0,3,1,1120,6600,1,0,3,1120,0,1943,1900,98105,47.6712,-122.267,896.9918454545455,7,2133.2290909090907,sell,549995.0,14079311.999999998
3233,3233,7174800760,2014-07-25,667000.0,5,2,1900,5470,1,0,3,1180,720,1930,1965,98105,47.6666,-122.303,1312.5389396709325,7,2133.2290909090907,buy,667000.0,0.0
3234,3234,4217402162,2014-07-25,1185000.0,3,2,2390,7875,1,0,3,1980,410,1948,1900,98105,47.6515,-122.278,1619.7257142857145,7,2133.2290909090907,not buy,0.0,0.0
3235,3235,2436200436,2014-07-08,1205000.0,4,3,3150,5500,2,0,3,3150,0,2014,1900,98105,47.6644,-122.293,2358.2945454545456,7,2133.2290909090907,not buy,0.0,0.0
3236,3236,1025049268,2014-07-21,549900.0,2,1,1140,936,2,0,3,940,200,2014,1900,98105,47.6647,-122.284,6323.849999999999,7,2133.2290909090907,not buy,0.0,0.0
3237,3237,4218400395,2014-07-28,1160000.0,3,2,2380,5572,2,0,3,1930,450,1939,1900,98105,47.6626,-122.271,2240.8901651112706,7,2133.2290909090907,not buy,0.0,0.0
3238,3238,4218400455,2014-07-08,2180000.0,6,2,4710,11000,2,0,3,3690,1020,1931,1900,98105,47.6622,-122.272,2133.2290909090907,7,2133.2290909090907,not buy,0.0,0.0
3239,3239,3131201105,2014-07-09,580000.0,3,1,1850,5100,1,0,3,1020,830,1909,1900,98105,47.6605,-122.326,1224.1411764705883,7,2133.2290909090907,buy,580000.0,0.0
3240,3240,4014400292,2015-01-14,465000.0,3,2,2714,17936,2,0,3,2714,0,2005,1900,98001,47.3185,-122.275,279.06222123104374,1,408.2123735871505,buy,465000.0,0.0
3241,3241,6181430800,2015-01-05,330000.0,4,2,3504,6000,2,0,3,3504,0,2006,1900,98001,47.3012,-122.285,592.02,1,408.2123735871505,not buy,0.0,0.0
3242,3242,1311300100,2015-01-15,221000.0,3,1,1250,7280,1,0,3,1250,0,1965,1900,98001,47.3414,-122.286,326.76428571428573,1,408.2123735871505,not buy,0.0,0.0
3243,3243,7696600020,2015-01-28,260000.0,4,1,1540,7300,2,0,3,1540,0,1973,1900,98001,47.3317,-122.276,383.3753424657534,1,408.2123735871505,not buy,0.0,0.0
3244,3244,6181400470,2015-01-27,215000.0,4,2,2130,4496,2,0,3,2130,0,2004,1900,98001,47.3041,-122.28,514.7375444839857,1,408.2123735871505,not buy,0.0,0.0
3245,3245,3356404198,2015-01-29,286000.0,4,2,2060,16000,2,0,3,2060,0,1993,1900,98001,47.2849,-122.251,192.4065,1,408.2123735871505,sell,286000.0,6531397.977394409
3246,3246,8001100030,2015-01-02,256000.0,3,2,1570,5113,1,0,3,1090,480,1996,1900,98001,47.3327,-122.29,538.936827694113,1,408.2123735871505,not buy,0.0,0.0
3247,3247,302000065,2015-01-29,184000.0,3,1,970,14850,1,0,3,970,0,1968,1900,98001,47.3251,-122.268,133.3721212121212,1,408.2123735871505,sell,184000.0,6061953.747769185
3248,3248,1329500120,2015-01-09,300000.0,4,2,2600,8572,2,0,3,2600,0,2003,1900,98001,47.3155,-122.266,376.7148856742884,1,408.2123735871505,not buy,0.0,0.0
3249,3249,1311800130,2015-01-23,162500.0,3,1,1390,7417,1,0,3,1390,0,1967,1900,98001,47.3369,-122.275,235.8298503438048,1,408.2123735871505,buy,162500.0,0.0
3250,3250,629650370,2015-01-23,250000.0,3,2,1750,6351,2,0,3,1750,0,2012,1900,98001,47.2589,-122.256,423.71280113367976,1,408.2123735871505,not buy,0.0,0.0
3251,3251,629650380,2015-01-23,255000.0,4,2,1660,6724,2,0,3,1660,0,2009,1900,98001,47.259,-122.256,408.2123735871505,1,408.2123735871505,not buy,0.0,0.0
3252,3252,8956200960,2015-01-20,524225.0,4,2,3056,11385,2,0,3,3056,0,2014,1900,98001,47.2905,-122.264,495.630909090909,1,408.2123735871505,not buy,0.0,0.0
3253,3253,6601200020,2015-01-27,235245.0,4,2,1954,5075,2,0,3,1954,0,2007,1900,98001,47.2606,-122.253,498.9511684729063,1,408.2123735871505,not buy,0.0,0.0
3254,3254,3094000210,2015-01-05,269950.0,3,2,2244,4079,2,0,3,2244,0,2012,1900,98001,47.2606,-122.254,712.3662172101004,1,408.2123735871505,not buy,0.0,0.0
3255,3255,1102000196,2014-05-27,477000.0,4,2,1720,6270,2,0,3,1720,0,1978,1900,98118,47.5458,-122.268,818.888038277512,5,853.882095800227,not buy,0.0,0.0
3256,3256,9412900055,2015-05-05,405000.0,3,1,2390,6000,1,0,3,1240,1150,1908,1900,98118,47.5362,-122.268,726.57,5,853.882095800227,not buy,0.0,0.0
3257,3257,3226200105,2014-05-23,325000.0,3,1,1920,6862,1,0,3,1120,800,1952,1900,98118,47.5193,-122.274,509.8076362576508,5,853.882095800227,buy,325000.0,0.0
3258,3258,1895000045,2015-05-04,195000.0,2,1,820,5100,1,0,3,820,0,1953,1900,98118,47.5156,-122.262,411.56470588235294,5,853.882095800227,sell,195000.0,4354798.6885811575
3259,3259,3812400070,2015-05-06,435000.0,5,1,1410,6750,1,0,3,1410,0,1929,1900,98118,47.5453,-122.278,693.68,5,853.882095800227,not buy,0.0,0.0
3260,3260,8113600004,2014-05-20,599950.0,3,2,2660,4975,2,0,3,2660,0,2014,1900,98118,47.5487,-122.272,1298.062673366834,5,853.882095800227,not buy,0.0,0.0
3261,3261,7896300070,2015-05-01,265000.0,4,1,1290,6034,1,0,3,1050,240,1950,1900,98118,47.5223,-122.286,472.7311899237653,5,853.882095800227,buy,265000.0,0.0
3262,3262,9412900045,2014-05-19,462000.0,3,1,1710,4500,1,0,3,1410,300,1928,1900,98118,47.5366,-122.268,1105.104,5,853.882095800227,not buy,0.0,0.0
3263,3263,2123700015,2015-05-12,228800.0,4,2,1470,1612,2,0,3,980,490,2003,1900,98118,47.5275,-122.271,1527.7935483870965,5,853.882095800227,not buy,0.0,0.0
3264,3264,7243500025,2014-05-19,411000.0,4,2,2500,5257,2,0,3,2500,0,1966,1900,98118,47.5293,-122.287,841.5453680806544,5,853.882095800227,not buy,0.0,0.0
